Source URL,Target URL,Status Code,Include subpaths,Subpath matching,Preserve query string,Preserve path suffix
https://prokr.com/faq/cleaning/qatif,https://prokr.co/qatif/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/ac/alqunfudhah,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/leaks-plumbing/dhahran,https://prokr.co/dhahran/water-leak-detection,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dammam/cleaning/sanitization,https://prokr.co/dammam/sanitization,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/electricity/riyadh,https://prokr.co/riyadh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dammam/moving/crane-lifting,https://prokr.co/dammam/heavy-equipment-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/services/ac/ac-installation,https://prokr.co/services-page,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/landscaping/makkah,https://prokr.co/makkah/landscaping,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/najran/painting-gypsum,https://prokr.co/najran,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/ac/buraydah,https://prokr.co/buraidah/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/alqunfudhah/leaks-plumbing,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/painting-gypsum/al-lith,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/moving/hail,https://prokr.co/hail/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dammam/carpentry/furniture-repair,https://prokr.co/dammam,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/sayhat/carpentry,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/electricity/hail,https://prokr.co/hail,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/sakaka/painting-gypsum,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/cleaning/yanbu,https://prokr.co/yanbu/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/muhayil/carpentry,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/pest-control/rabigh,https://prokr.co/rabigh/pest-control,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/khamis-mushait/carpentry,https://prokr.co/khamis-mushait,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/tabuk/ac,https://prokr.co/tabuk/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/ac/onaizah,https://prokr.co/onizah/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/electricity/panels-distribution,https://prokr.co/riyadh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dhahran/moving,https://prokr.co/dhahran/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/carpentry/madinah,https://prokr.co/madinah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/cleaning/al-ahsa,https://prokr.co/al-ahsa/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/electricity/jazan,https://prokr.co/jazan,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/hafr-al-batin/carpentry,https://prokr.co/hafr-albatin,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/painting-gypsum/az-zulfi,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/taif/carpentry,https://prokr.co/taif,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/painting-gypsum/sakaka,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/carpentry/jeddah,https://prokr.co/jeddah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/moving/al-bahah,https://prokr.co/al-baha/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/madinah/moving/storage,https://prokr.co/madinah/furniture-storage,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/electricity/alqunfudhah,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/painting-gypsum/jeddah,https://prokr.co/jeddah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/khamis-mushait/ac,https://prokr.co/khamis-mushait/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/tayma/cleaning,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/pest-control/jeddah,https://prokr.co/jeddah/pest-control,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/madinah/carpentry/furniture-repair,https://prokr.co/madinah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/services/electricity/wiring-lighting,https://prokr.co/services-page,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/qatif/leaks-plumbing,https://prokr.co/qatif/water-leak-detection,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/painting-gypsum/ras-tanura,https://prokr.co/ras-tanura,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/madinah/carpentry/doors-windows,https://prokr.co/madinah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/moving/crane-lifting,https://prokr.co/riyadh/heavy-equipment-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/ac/al-lith,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/painting-gypsum/najran,https://prokr.co/najran,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/leaks-plumbing/pumps-valves,https://prokr.co/riyadh/plumbing,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/services/pest-control/ants,https://prokr.co/services-page,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/ac/rabigh,https://prokr.co/rabigh/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/moving/dammam,https://prokr.co/dammam/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/cleaning/safwa,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jubail/carpentry,https://prokr.co/jubail,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/leaks-plumbing/jeddah,https://prokr.co/jeddah/water-leak-detection,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/electricity/cctv-systems,https://prokr.co/riyadh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/electricity/buraydah,https://prokr.co/buraidah,301,FALSE,FALSE,FALSE,FALSE
